,refPeriodId,period,reporterCode,reporterISO,Exporter,flowCode,flowDesc,partnerCode,partnerISO,Importer,partner2Code,partner2ISO,partner2Desc,classificationCode,cmdCode,cmdDesc,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
617325,20180101,2018,251,FRA,France,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,412.26,True,-1,,0.0,False,412.26,True,0.0,False,7913.447,,7913.447,6,False,True
617731,20190101,2019,251,FRA,France,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30452,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,333.0,False,8,kg,333.0,False,333.0,False,0.0,False,9697.221,,9697.221,0,False,True
617732,20190101,2019,251,FRA,France,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7.0,False,8,kg,7.0,False,7.0,False,0.0,False,55.982,,55.982,0,False,True
617735,20190101,2019,251,FRA,France,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,291.0,False,8,kg,291.0,False,291.0,False,0.0,False,8156.594,,8156.594,0,False,True
672858,20150101,2015,276,DEU,Germany,Importer,Import,352,ISL,Iceland,579,NOR,Norway,H4,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1.0,False,1.0,False,,False,6.655,,6.655,0,False,True
673746,20170101,2017,276,DEU,Germany,Importer,Import,352,ISL,Iceland,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.102,True,-1,,0.0,False,0.102,True,0.0,False,1.129,,1.129,6,False,True
674304,20180101,2018,276,DEU,Germany,Importer,Import,352,ISL,Iceland,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.097,True,-1,,0.0,False,6.097,True,,False,76.774,,76.774,0,False,True
675154,20200101,2020,276,DEU,Germany,Importer,Import,352,ISL,Iceland,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19.276,True,-1,,0.0,False,19.276,True,0.0,False,283.379,0.0,283.379,6,False,True
675753,20210101,2021,276,DEU,Germany,Importer,Import,352,ISL,Iceland,579,NOR,Norway,H5,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,79.513,True,-1,,0.0,False,79.513,True,0.0,False,590.426,0.0,590.426,6,False,True
703898,20180101,2018,276,DEU,Germany,Importer,Import,554,NZL,New Zealand,579,NOR,Norway,H5,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.231,True,-1,,0.0,False,0.231,True,,False,2.362,,2.362,0,False,True
704243,20200101,2020,276,DEU,Germany,Importer,Import,554,NZL,New Zealand,579,NOR,Norway,H5,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13.823,True,-1,,0.0,False,13.823,True,0.0,False,115.408,0.0,115.408,6,False,True
704432,20210101,2021,276,DEU,Germany,Importer,Import,554,NZL,New Zealand,579,NOR,Norway,H5,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24.458,True,-1,,0.0,False,24.458,True,0.0,False,247.979,0.0,247.979,6,False,True
705475,20120101,2012,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22326882.0,False,8,kg,22326882.0,False,22326882.0,False,0.0,False,107949994.994,,107949994.994,0,False,True
705477,20120101,2012,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30219,"Fish; fresh or chilled, salmonidae, n.e.c. in item no. 0302.1, excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,False,8,kg,2.0,False,2.0,False,0.0,False,78.419,,78.419,0,False,True
705509,20120101,2012,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,117283.0,False,8,kg,117283.0,False,117283.0,False,0.0,False,839948.715,,839948.715,0,False,True
705532,20120101,2012,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2036605.0,False,8,kg,2036605.0,False,2036605.0,False,0.0,False,16403883.321,,16403883.321,0,False,True
705551,20120101,2012,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3770033.0,False,8,kg,3770033.0,False,3770033.0,False,0.0,False,39626406.474,,39626406.474,0,False,True
705574,20120101,2012,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,105831.0,False,8,kg,105831.0,False,105831.0,False,0.0,False,2220365.098,,2220365.098,0,False,True
706282,20130101,2013,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22865094.0,False,8,kg,22865094.0,False,22865094.0,False,,False,153331869.359,,153331869.359,0,False,True
706312,20130101,2013,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13708.0,False,8,kg,13708.0,False,13708.0,False,,False,111339.981,,111339.981,0,False,True
706334,20130101,2013,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2289769.0,False,8,kg,2289769.0,False,2289769.0,False,,False,23292360.961,,23292360.961,0,False,True
706353,20130101,2013,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1175547.0,False,8,kg,1175547.0,False,1175547.0,False,,False,13415533.48,,13415533.48,0,False,True
706375,20130101,2013,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10720.0,False,8,kg,10720.0,False,10720.0,False,,False,216225.932,,216225.932,0,False,True
707104,20140101,2014,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23212284.0,False,8,kg,23212284.0,False,23212284.0,False,,False,155781210.757,,155781210.757,0,False,True
707126,20140101,2014,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59991.0,False,8,kg,59991.0,False,59991.0,False,,False,412536.493,,412536.493,0,False,True
707150,20140101,2014,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2374595.0,False,8,kg,2374595.0,False,2374595.0,False,,False,24849754.448,,24849754.448,0,False,True
707156,20140101,2014,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30452,"Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3.0,False,3.0,False,,False,103.638,,103.638,0,False,True
707166,20140101,2014,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,417302.0,False,8,kg,417302.0,False,417302.0,False,,False,5041893.453,,5041893.453,0,False,True
707188,20140101,2014,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14869.0,False,8,kg,14869.0,False,14869.0,False,,False,290070.493,,290070.493,0,False,True
707880,20150101,2015,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22753909.0,False,8,kg,22753909.0,False,22753909.0,False,,False,122882104.142,,122882104.142,0,False,True
707902,20150101,2015,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17799.0,False,8,kg,17799.0,False,17799.0,False,,False,84975.46,,84975.46,0,False,True
707925,20150101,2015,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1768932.0,False,8,kg,1768932.0,False,1768932.0,False,,False,15259054.891,,15259054.891,0,False,True
707937,20150101,2015,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,402176.0,False,8,kg,402176.0,False,402176.0,False,,False,4424805.785,,4424805.785,0,False,True
707955,20150101,2015,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31285.0,False,8,kg,31285.0,False,31285.0,False,,False,415181.569,,415181.569,0,False,True
708800,20160101,2016,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21652469.0,False,8,kg,21652469.0,False,21652469.0,False,,False,147095371.512,,147095371.512,0,False,True
708820,20160101,2016,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, livers, roes, and other fish meat of heading 0304",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10868.0,False,8,kg,10868.0,False,10868.0,False,,False,93755.067,,93755.067,0,False,True
708845,20160101,2016,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1632337.0,False,8,kg,1632337.0,False,1632337.0,False,,False,15667538.067,,15667538.067,0,False,True
708855,20160101,2016,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,426143.0,False,8,kg,426143.0,False,426143.0,False,,False,4965572.923,,4965572.923,0,False,True
708875,20160101,2016,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H4,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77328.0,False,8,kg,77328.0,False,77328.0,False,,False,994569.176,,994569.176,0,False,True
709810,20170101,2017,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16520288.0,False,8,kg,16520288.0,False,16520288.0,False,0.0,False,124706207.457,,124706207.457,0,False,True
709829,20170101,2017,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42515.0,False,8,kg,42515.0,False,42515.0,False,0.0,False,184580.488,,184580.488,0,False,True
709853,20170101,2017,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,516714.0,False,8,kg,516714.0,False,516714.0,False,0.0,False,6268161.695,,6268161.695,0,False,True
709861,20170101,2017,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,700520.536,True,-1,,0.0,False,700520.536,True,0.0,False,9001181.031,,9001181.031,6,False,True
709883,20170101,2017,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59492.0,False,8,kg,59492.0,False,59492.0,False,0.0,False,792170.728,,792170.728,0,False,True
710725,20180101,2018,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14393602.587,True,-1,,0.0,False,14393602.587,True,,False,111320373.023,,111320373.023,0,False,True
710744,20180101,2018,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,59404.0,False,8,kg,59404.0,False,59404.0,False,,False,235503.572,,235503.572,0,False,True
710767,20180101,2018,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,408652.257,True,-1,,0.0,False,408652.257,True,,False,4809202.483,,4809202.483,0,False,True
710779,20180101,2018,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,849633.0,False,8,kg,849633.0,False,849633.0,False,,False,11151427.08,,11151427.08,0,False,True
710802,20180101,2018,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,108720.0,False,8,kg,108720.0,False,108720.0,False,,False,1210776.51,,1210776.51,0,False,True
712144,20200101,2020,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30213,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), not fillets, meat of 0304, and edible fish offal of 0302.9",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.0,False,8,kg,8.0,False,8.0,False,0.0,False,68.559,0.0,68.559,0,False,True
712146,20200101,2020,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6170792.92,True,-1,,0.0,False,6170792.92,True,0.0,False,39478627.042,0.0,39478627.042,6,False,True
712166,20200101,2020,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27893.126,True,-1,,0.0,False,27893.126,True,0.0,False,202960.8,0.0,202960.8,6,False,True
712187,20200101,2020,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,412911.433,True,-1,,0.0,False,412911.433,True,0.0,False,3965845.021,0.0,3965845.021,6,False,True
712195,20200101,2020,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,615492.113,True,-1,,0.0,False,615492.113,True,0.0,False,8204846.469,0.0,8204846.469,6,False,True
712215,20200101,2020,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22011.74,True,-1,,0.0,False,22011.74,True,0.0,False,334153.677,0.0,334153.677,6,False,True
713176,20210101,2021,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30214,"Fish; fresh or chilled, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6283936.754,True,-1,,0.0,False,6283936.754,True,0.0,False,43184568.291,0.0,43184568.291,6,False,True
713188,20210101,2021,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30313,"Fish; frozen, Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5435.123,True,-1,,0.0,False,5435.123,True,0.0,False,27721.677,0.0,27721.677,6,False,True
713205,20210101,2021,276,DEU,Germany,Importer,Import,579,NOR,Norway,579,NOR,Norway,H5,30441,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,745973.472,True,-1,,0.0,False,745973.472,True,0.0,False,8037527.932,0.0,8037527.932,6,False,True
